timestamp,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,delta,sequence_id,label
26:14.2,53.687023,11.78626,-33.412212,-0.014992,-0.001786,0.194116,0.198033,821,h
26:14.4,98.076332,-13.061069,-4.625954,0.001488,0.0023,0.091416,0.19539,821,h
26:14.6,-21.183207,-6.335878,12.503817,-0.009553,0.029877,0.07802,0.207685,821,h
26:15.4,-10.129771,4.625954,7.343512,0.026142,0.042812,0.111685,0.809743,822,h
26:15.6,-15.007633,-2.038168,-85.839691,0.014532,0.023679,0.090063,0.209674,822,h
26:15.8,2,12.770992,-41.740459,-0.034721,0.024924,0.127192,0.191698,822,h
26:16.0,-65.67939,1.885496,14.274809,-0.00525,0.00479,0.049361,0.214149,822,h
26:16.2,-62.190838,11.854961,-9.900764,-0.000866,0.017076,0.193034,0.190393,822,h
26:16.4,21.236641,6.793893,19.755726,-0.042109,-0.00636,0.134282,0.211252,822,h
26:16.6,5.656488,-27.450382,50.106869,0.032366,-0.011691,0.138855,0.201246,822,h
26:16.8,0.40458,7.725191,2.908397,0.030093,0.008525,0.163103,0.186223,822,h
26:17.0,58.007633,0.824427,-6.480916,0.002869,0.001434,0.147488,0.208589,822,h
26:17.2,37.312977,-0.557252,1.335878,0.010933,0.005331,0.071606,0.207,822,h
26:18.1,9.954199,-26.549618,13.801527,0.026656,0.033801,0.124296,0.92167,823,h
26:18.3,-2.854962,-47.557251,-36.916031,0.027495,0.023923,0.125352,0.194336,823,h
26:18.5,-20.862595,17.160305,-79.969467,-0.021081,0.015534,0.150249,0.195225,823,h
26:18.7,-0.099237,4.435114,18.763359,-0.00893,0.006495,0.08511,0.209591,823,h
26:18.9,-88.389313,49.274811,-1,0.03012,0.010771,0.159964,0.194858,823,h
26:19.1,13.580153,10.572519,10.297709,-0.026277,-0.00663,0.16064,0.208926,823,h
26:19.3,6.870229,27.70229,52.213741,-0.018781,-0.014695,0.119831,0.1924,823,h
26:19.5,4.526718,-1.549618,30.748091,0.021893,-0.010852,0.130277,0.209395,823,h
26:19.7,12.152672,-17.198473,-8.458015,-0.006116,0.005034,0.173008,0.194559,823,h
26:19.9,76.702293,-27.465649,-16.801527,-0.000812,-0.006089,0.126488,0.208065,823,h
26:20.1,10.755725,-5.10687,5.938931,0.004465,0.018375,0.071796,0.201009,823,h
26:21.4,3.083969,-48.259541,-7.80916,0.035451,0.02533,0.120724,1.220593,824,h
26:21.6,-22.541985,-29.106871,-58.549618,0.012773,0.013639,0.118694,0.203508,824,h
26:21.8,-8.503817,-3.496183,-16.862595,-0.029822,0.013558,0.114473,0.199815,824,h
26:22.0,-57.61832,-2.206107,27.389313,0.009147,-0.002923,0.10584,0.192932,824,h
26:22.2,-31.587786,38.755726,-5.351145,0.020702,-0.007009,0.16267,0.209641,824,h
26:22.4,21.580153,17.404581,20.366413,-0.02211,-0.014343,0.14627,0.193285,824,h
26:22.6,5.175572,16.389313,56.335876,0.017374,-0.021568,0.128815,0.19482,824,h
26:22.8,5.450382,-7.564886,-1.335878,0.0374,-0.006495,0.146839,0.210236,824,h
26:23.0,41.404579,-52.954197,3.80916,0.036967,0.005927,0.137096,0.193442,824,h
26:23.2,43.190838,-3.145038,15.80916,0.0059,-0.003004,0.085246,0.211033,824,h
26:24.4,-1.778626,1.152672,6.015267,-0.018565,0.018646,0.13301,1.223422,825,h
26:24.6,-7.740458,-18.549618,-48.587788,0.051661,0.014099,0.107572,0.200353,825,h
26:24.8,6.221374,33.137405,-79.091606,-0.032529,0.006008,0.142482,0.200339,825,h
26:25.0,-0.770992,4.175572,22.198473,0.013748,0.001028,0.087871,0.200428,825,h
26:25.2,-70.328247,9.885496,-3.29771,0.003139,-0.00414,0.144944,0.200908,825,h
26:25.4,-22.083969,-2.358779,8.839695,-0.014153,-0.011312,0.174983,0.200986,825,h
26:25.6,25.67939,-23.862595,56.450382,-0.051228,-0.02349,0.119263,0.200745,825,h
26:25.8,5.068702,6.160306,2.206107,0.025222,-0.015777,0.109899,0.200474,825,h
26:26.0,18.80916,-17.343512,22.244274,0.007388,-0.007902,0.135906,0.202676,825,h
26:26.2,108.39695,2.19084,-16.137405,-0.001218,-0.005412,0.163753,0.200856,825,h
26:26.4,68.267174,-23.274809,-25.396946,-0.011853,0.014695,0.056993,0.201802,825,h
26:28.9,15.984733,31.717558,7.137404,0.004438,0.031527,0.124269,2.521875,826,h
26:29.1,13.648855,-22.366413,-12.114504,0.011745,0.042433,0.130439,0.192541,826,h
26:29.3,7.61832,-37.67939,-90.198471,-0.036453,0.026521,0.117395,0.208866,826,h
26:29.5,12.389313,-19.213741,-11.099236,-0.045573,0.043786,0.107139,0.194696,826,h
26:29.7,-118.374046,-23.091602,21.435114,0.017293,-0.003491,0.063028,0.209842,826,h
26:29.9,-72.198471,-54.778625,10.496183,-0.030201,-0.010825,0.188298,0.193712,826,h
26:30.1,27.67939,-32.496181,55.740459,-0.074448,-0.023382,0.152738,0.209951,826,h
26:30.3,16.496183,15.274809,24.625954,0.052094,-0.017726,0.10086,0.197336,826,h
26:30.5,2.870229,-27.328245,-3.175573,0.029904,-0.011934,0.147136,0.190719,826,h
26:30.7,149.977097,-25.030535,-24.687023,-0.010581,-0.00157,0.175065,0.210003,826,h
26:30.9,52.099236,-3.870229,-23,0.012313,0.022462,0.042379,0.204222,826,h
26:31.8,-2.51145,27.076336,-30.267176,0.047304,0.050931,0.114418,0.912874,827,h
26:32.0,9.442748,-56.099236,-53.541985,-0.024248,0.036723,0.113065,0.205231,827,h
26:32.2,6.61832,-20.877863,-11.244275,-0.056668,0.044923,0.108898,0.19473,827,h
26:32.5,-107.893127,-2.992366,-2.59542,-0.006305,0.003924,0.05656,0.209931,827,h
26:32.7,-70.190842,4.10687,-2.335878,0.034667,0.002544,0.209217,0.202457,827,h
26:32.9,7.122138,4.343512,6.229008,-0.020675,-0.012638,0.156689,0.201631,827,h
26:33.1,25.526718,-0.305344,78.740456,-0.020215,-0.023679,0.111604,0.196,827,h
26:33.2,1.48855,0.587786,27.908398,0.058887,-0.007442,0.140479,0.191044,827,h
26:33.5,18.267176,15.160305,-10.450381,0.019836,-0.002273,0.171086,0.210346,827,h
26:33.7,109.656487,2.992366,-21.358778,-0.016291,0.010527,0.095854,0.194974,827,h
26:33.9,17.305344,-16.038168,4.206107,-0.014316,0.03786,0.063028,0.208001,827,h
26:34.8,2.328244,-26.839695,9.21374,0.066708,0.043732,0.12868,0.921271,828,h
26:35.0,1.053435,-1.030534,-109.870232,-0.015425,0.023571,0.124973,0.193912,828,h
26:35.2,-3.320611,-4.137404,-20.38168,-0.05296,0.039917,0.094014,0.208172,828,h
26:35.4,-129.580154,17.641222,-0.770992,0.005791,-0.001407,0.086247,0.194345,828,h
26:35.6,-76.106873,-39.190838,2.068702,-0.014262,-0.012421,0.184888,0.210244,828,h
26:35.8,22.877863,10.152672,17.580153,-0.046763,-0.024383,0.139424,0.193449,828,h
26:36.0,25.419847,-0.267176,54.954197,0.043299,-0.020432,0.122645,0.194493,828,h
26:36.2,6.862596,-21.351145,30.366413,0.032556,-0.012692,0.118126,0.209509,828,h
26:36.4,77.404579,39.633587,-35.160305,0.00203,-0.001028,0.211192,0.19588,828,h
26:36.6,142.557251,3.465649,-17.427481,-0.016887,0.010906,0.084867,0.211976,828,h
26:37.8,-1.671756,-46.992367,1.053435,0.065409,0.053881,0.115555,1.20815,829,h
26:38.0,3.465649,-2.282443,-98.618324,-0.024437,0.04035,0.116123,0.211348,829,h
26:38.2,4.351145,-31.717558,1.656489,-0.045681,0.040322,0.087979,0.192236,829,h
26:38.4,-116.923668,-23.87023,30.755726,0.006224,0.007063,0.075314,0.208375,829,h
26:38.6,-75.190842,10.526717,0.725191,0.018213,-0.002869,0.184861,0.195846,829,h
26:38.8,26.366413,-0.183206,19.229008,-0.027306,-0.019404,0.151115,0.208816,829,h
26:39.0,5.89313,-5.091603,70.183205,0.014397,-0.016156,0.119587,0.194698,829,h
26:39.2,10.641221,-23.70229,-1.40458,0.047737,-0.007063,0.151466,0.208771,829,h
26:39.4,198.870224,14.877863,-36.625954,0.014776,0.005331,0.178474,0.199013,829,h
26:39.6,69.030533,-13.175572,3.435115,-0.00728,0.03399,0.023679,0.18703,829,h
26:40.4,-19.580153,-19.282442,30.167938,0.00387,0.058129,0.106652,0.837039,830,h
26:40.6,-12.221375,-30.259542,-57.229008,0.060754,0.051905,0.122645,0.198301,830,h
26:40.8,-16.801527,-34.557251,-39.175571,-0.015615,0.047765,0.111766,0.192396,830,h
26:41.0,-10.893129,-3.954198,-0.709924,-0.035641,0.03556,0.086842,0.209623,830,h
26:41.2,-115.03817,31.427481,13.045801,-0.014586,0.000379,0.10132,0.1923,830,h
26:41.4,-14.061069,14.19084,-29.114504,-0.014505,0.018429,0.191816,0.213345,830,h
26:41.6,12.885496,-2.038168,50.526718,-0.05204,-0.014505,0.104297,0.198285,830,h
26:41.8,-14.435115,4.732824,43.770992,0.040214,-0.007388,0.135608,0.199428,830,h
26:42.0,17.068703,15.305344,-31.908398,0.00387,0.008741,0.16857,0.199014,830,h
26:42.2,64.664124,27.557251,-15.167939,0.003491,0.006197,0.09921,0.187778,830,h
26:42.4,-9.290076,8.938931,7.091603,-0.006603,0.028388,0.073419,0.20873,830,h
26:43.4,19.137405,-31.343512,-0.877863,0.048252,0.038158,0.11477,0.924174,831,h
26:43.6,-0.251908,-41.877861,-53.763359,0.012232,0.037481,0.115311,0.205063,831,h
26:43.8,4.900764,1.145038,-43.900764,-0.053962,0.026467,0.111983,0.194849,831,h
26:44.0,-63.305344,17.48855,-12.557252,-0.0059,0.015561,0.056966,0.20861,831,h
26:44.2,-98.732826,-4.007634,-42.35878,-0.018889,0.003329,0.195145,0.193866,831,h
26:44.4,15.396947,8.038168,9.580153,-0.044652,-0.013315,0.140019,0.208523,831,h
26:44.6,-2.763359,11.076336,43.190838,0.001624,-0.017996,0.132631,0.194138,831,h
26:44.8,1.396947,-13.175572,5.923664,0.018456,-0.006468,0.14259,0.193494,831,h
26:45.0,76.290077,22.404581,-12.480916,-0.010311,-0.002138,0.160695,0.211615,831,h
26:45.2,58.877861,-20.427481,10.412213,0.011583,0.011799,0.0748,0.192474,831,h
26:46.0,6.206107,-21.068703,-6.038168,0.039971,0.045194,0.128491,0.823494,832,h
26:46.2,7.59542,-57.167938,-49.427483,-0.028767,0.029227,0.120589,0.209365,832,h
26:46.4,-2.763359,-15.106871,-25.526718,-0.063596,0.024356,0.093608,0.192618,832,h
26:46.6,-108.473282,10.977099,-3.679389,-0.015885,0.010175,0.106706,0.20811,832,h
26:46.8,-34.587788,32.229008,-13.496183,-0.027982,0.00276,0.180856,0.201882,832,h
26:47.0,6.10687,-7.854962,15.770992,-0.057669,-0.014559,0.116529,0.186178,832,h
26:47.2,5.427481,-8.236641,43.938931,0.02671,-0.013044,0.129844,0.210242,832,h
26:47.4,8.183207,3.847328,6.244275,0.022922,-0.003193,0.12914,0.192558,832,h
26:47.6,63.572517,13.564885,-5.961832,-0.018348,-0.006738,0.163888,0.210405,832,h
26:47.8,59.206108,-5.290076,12.969465,-0.013585,0.019458,0.074772,0.204299,832,h
26:49.4,-0.007634,-25.748091,3.389313,0.03694,0.034342,0.115284,1.618145,833,h
26:49.6,5.748092,-27.832062,-65.091606,0.010365,0.029741,0.110982,0.197038,833,h
26:49.8,10.160305,-29.931297,-31.106871,-0.068602,0.015912,0.091037,0.206743,833,h
26:50.0,-117.71756,7.480916,-17.251909,-0.010473,-0.005927,0.117801,0.196623,833,h
26:50.2,-21.656488,10.122137,-1.10687,0.011556,0.003978,0.188081,0.206828,833,h
26:50.4,20.29771,-16.366413,31.38168,-0.05499,-0.029092,0.12454,0.192228,833,h
26:50.6,-8.473283,20.282442,50.030533,0.02717,-0.016102,0.137773,0.209014,833,h
26:50.8,21.793894,5.259542,0.29771,0.035127,-0.001299,0.149816,0.194774,833,h
26:51.0,71.557251,9.854961,-0.580153,-0.005006,0.000379,0.174117,0.209403,833,h
26:51.2,34.732826,10.893129,1.076336,0.000244,0.018456,0.058183,0.200809,833,h
26:52.0,-1.59542,3.343511,22.389313,0.014938,0.036047,0.119533,0.721196,834,h
26:52.2,5.351145,-14.374045,-50.65649,0.011123,0.030391,0.127111,0.191964,834,h
26:52.4,-5.778626,-21.671755,-74.465652,-0.011258,0.028794,0.132036,0.208892,834,h
26:52.6,0.015267,-15.473283,-12.251908,-0.057399,0.022245,0.10925,0.193693,834,h
26:52.8,-110.770996,11.732824,-9.114504,-0.007794,-0.004113,0.103675,0.194937,834,h
26:53.0,-35.122139,9.832061,-13.358779,-0.006089,0.000406,0.19896,0.210116,834,h
26:53.2,21.419847,-2.290076,6.030534,-0.053908,-0.021974,0.121725,0.205464,834,h
26:53.4,-4.885496,18.290077,55.175571,0.017942,-0.018835,0.137529,0.197371,834,h
26:53.6,1.916031,5.748092,19.122137,0.03012,-0.006441,0.138422,0.193868,834,h
26:53.8,75.244278,-11.503817,23.282442,-0.036101,0.009796,0.164862,0.210089,834,h
26:54.0,64.442749,-12.61832,10.549619,-0.023652,-0.001028,0.091064,0.194672,834,h
26:54.9,18.015266,-26.587786,4.007634,0.035154,0.033043,0.121076,0.916438,835,h
26:55.1,-13.183207,5.21374,-67.877861,0.018754,0.026169,0.133957,0.208448,835,h
26:55.3,-1.389313,8.641221,-81.877861,-0.024789,0.018294,0.121833,0.194307,835,h
26:55.5,-49.862595,-9.931297,1.40458,-0.012611,0.010581,0.061187,0.208193,835,h
26:55.7,-97.328247,-19,-10.633588,0.007253,-0.015182,0.183779,0.193196,835,h
26:55.9,-6.946565,-2.671756,8.641221,-0.004519,-0.022137,0.15106,0.210653,835,h
26:56.1,14.442748,1.122137,55.885498,-0.042677,-0.033205,0.130196,0.191446,835,h
26:56.3,36.412212,12.435115,8.496183,0.04514,-0.018267,0.09055,0.210271,835,h
26:56.5,20.755726,-17.160305,6.946565,0.020946,0.000649,0.15991,0.201935,835,h
26:56.7,79.221375,16.557251,-1.961832,-0.002327,-0.010879,0.129465,0.202249,835,h
26:56.9,29.167938,0.824427,7.328244,-0.007875,0.022867,0.062946,0.196406,835,h
27:11.0,-7.419847,-31.854961,-5.91603,0.032096,0.006982,0.10906,14.058025,836,h
27:11.2,55.053436,-50.885498,-89.816795,-0.073446,-0.00479,0.128437,0.210114,836,h
27:11.4,-0.305344,-48.885498,-41.519085,-0.080483,0.00249,0.096179,0.199346,836,h
27:11.6,-107.763359,-70.67939,52.564884,-0.005331,-0.025898,-0.015209,0.205236,836,h
27:11.8,2.557252,1.450382,5.725191,-0.041405,-0.031392,0.221692,0.193691,836,h
27:12.0,39.832062,4.10687,148.664124,-0.090658,-0.069522,0.133335,0.19577,836,h
27:12.2,-54.030533,35.503819,1.900763,0.15512,-0.030472,0.111279,0.208187,836,h
27:12.4,228.473282,10.091603,6.770992,-0.002436,-0.063758,0.193656,0.192584,836,h
27:12.6,-66.526718,-17.801527,-19.450382,-0.00801,0.011853,0.037779,0.210087,836,h
27:13.4,11.175572,-7.91603,27.374046,0.008795,0.024275,0.112308,0.820313,837,h
27:13.6,18.641222,-49.290077,-130.106873,0.04108,-0.009959,0.160316,0.205053,837,h
27:13.8,22.603054,-51.931297,-70.595421,-0.120345,0.000758,0.058156,0.199163,837,h
27:14.0,-124.091606,-92.305344,-2.473282,-0.020513,-0.029146,0.006197,0.20462,837,h
27:14.2,47.633587,29.343512,21.465649,0.009282,-0.044409,0.221692,0.185438,837,h
27:14.4,4.664122,8.458015,154.343506,-0.089711,-0.073717,0.138368,0.213495,837,h
27:14.6,-15.793893,-6.061069,-15.297709,0.122916,-0.043002,0.108519,0.187371,837,h
27:14.8,130.71756,27.366413,-6.793893,-0.025465,-0.014505,0.221692,0.213768,837,h
27:15.0,73.96183,-13.312977,9.320611,-0.008254,-0.0164,-0.068629,0.200911,837,h
27:15.8,11.206107,-16.374046,12.694656,-0.01234,0.018565,0.129681,0.816793,838,h
27:16.0,15.152672,-31.358778,-84.549622,0.115663,-0.000595,0.190111,0.194656,838,h
27:16.2,13.328244,-11.229008,-129.549622,-0.083541,-0.016995,0.124675,0.209442,838,h
27:16.4,-1.183206,-101.328247,20.435114,-0.020297,-0.005034,-0.000649,0.192843,838,h
27:16.6,-173.557251,9.778625,33.862595,0.039267,-0.061756,0.221692,0.210096,838,h
27:16.8,43.465649,58.908398,33.030533,-0.073528,-0.018781,0.165728,0.201722,838,h
27:17.0,-38.572517,42.725189,154.832062,0.002571,-0.068548,0.090901,0.200637,838,h
27:17.2,-15.694656,-44.740459,23.312977,0.064056,-0.047413,0.216253,0.193097,838,h
27:17.4,148.694656,27.755726,-11.328244,-0.03261,-0.045004,0.176905,0.209888,838,h
27:17.6,52.687023,11.946565,-24.480917,-0.057128,0.005602,-0.054259,0.198936,838,h
27:18.2,16.923664,-31.519083,29.496183,-0.043353,0.024383,0.127841,0.607002,839,h
27:18.4,-18.816793,-86.900764,-84.190842,0.084623,0.005169,0.11634,0.207934,839,h
27:18.6,23.885496,-23.29771,-119.175575,-0.126515,-0.023625,0.093445,0.193563,839,h
27:18.8,-28.473282,-81.450378,33.648853,0.014505,-0.009769,0.011258,0.209075,839,h
27:19.0,-132.122131,-56.335876,0.931298,0.03813,-0.056641,0.221692,0.194646,839,h
27:19.2,67.885498,39.664124,95.809158,-0.078453,-0.077425,0.154579,0.209678,839,h
27:19.4,11.717557,-40.832062,133.320618,0.157637,-0.059699,0.046006,0.193391,839,h
27:19.7,79.122139,7.419847,2.129771,-0.005088,-0.057209,0.221692,0.210092,839,h
27:19.8,111.488548,-34.091602,-48.045803,0.007686,-0.032474,-0.05315,0.192905,839,h
27:20.1,-36.992367,52.34351,23.717558,-0.033043,0.025411,0.138233,0.209851,839,h
27:20.6,-10.419847,-29.557251,-5.427481,0.058183,0.023652,0.097721,0.515292,840,h
27:20.8,24.244274,-80.030533,-124.648857,0.042054,-0.015425,0.156825,0.194493,840,h
27:21.0,-5.183206,-29.480917,-25.900763,-0.075422,0.014614,0.067222,0.208596,840,h
27:21.2,-158.541992,-21.259542,5.412214,0.003464,-0.04679,0.045085,0.194206,840,h
27:21.4,-59.610687,-24.564886,-14.832061,-0.01004,-0.059374,0.221692,0.209528,840,h
27:21.6,80.229004,12.297709,102.916031,-0.076342,-0.073203,0.165918,0.195147,840,h
27:21.8,-73.977097,57.122139,100.366409,0.071796,-0.063866,0.093066,0.209827,840,h
27:22.0,-5.854962,25.908398,-30.755726,0.014153,-0.050687,0.221692,0.1948,840,h
27:22.2,174.183212,-13.916031,-37.236641,-0.032691,-0.060105,0.092065,0.198237,840,h
27:22.4,-36.64122,4.977099,1.793893,-0.00525,0.019701,0.031284,0.206315,840,h
27:22.9,15.671756,-42.259541,7.725191,0.019214,0.007009,0.147353,0.516175,841,h
27:23.1,-3.29771,-5.198473,-120.32061,0.085922,-0.008768,0.12684,0.19439,841,h
27:23.3,43.9771,-55.229008,-53.290077,-0.12435,0.009472,0.058427,0.208745,841,h
27:23.5,-66.885498,-24.427481,-23.419847,-0.020351,-0.008985,0.01096,0.193249,841,h
27:23.7,-121.557251,47.748093,-25.282442,0.017049,-0.030553,0.221692,0.21592,841,h
27:23.9,46.167938,-33.70229,52.610687,-0.132712,-0.06549,0.132415,0.189027,841,h
27:24.1,2.328244,-66.175575,144.64122,0.037725,-0.071281,0.115339,0.207365,841,h
27:24.3,-14.236641,-18.076336,-28.076336,0.033936,-0.037508,0.11883,0.202254,841,h
27:24.5,177.503815,-22.122137,14.160305,-0.017753,-0.061945,0.186593,0.198604,841,h
27:24.7,22.282442,-26.954199,-22.938931,-0.053691,-0.001164,-0.00709,0.194459,841,h
27:25.3,9.679389,-4.839694,20.862595,0.039889,0.017861,0.106922,0.629348,842,h
27:25.5,-1.633588,-75.221375,-137.839691,0.06687,-0.004573,0.126488,0.198914,842,h
27:25.7,-11.908397,14.946565,-100.977097,-0.119046,-0.013125,0.111252,0.20529,842,h
27:25.9,-51.511452,-34.847328,7.992366,0.006495,-0.010284,-0.004222,0.196035,842,h
27:26.1,-160.595413,8.122137,1.946565,0.045951,-0.061783,0.221692,0.205379,842,h
27:26.3,63.34351,-6.19084,31.007633,-0.064895,-0.074312,0.148463,0.200335,842,h
27:26.5,25.213741,34.770992,147.198471,0.069306,-0.070145,0.117585,0.196762,842,h
27:26.7,-18.816793,-15.091603,-18.206106,-0.006251,-0.015696,0.221692,0.204599,842,h
27:26.9,101.877861,45.816795,-8.877863,0.014992,-0.019052,0.065138,0.201097,842,h
27:27.1,-57.687023,-5.51145,50.0229,-0.04357,0.006468,0.055207,0.199828,842,h
27:27.7,17.969465,-1.625954,-6.358778,-0.00866,0.021271,0.101347,0.518886,843,h
27:27.9,-7.053435,-8.664123,-55.480915,0.08963,0.016778,0.175714,0.197967,843,h
27:28.1,69.67939,-22.885496,-101.114502,-0.132009,-0.014262,0.076369,0.204796,843,h
27:28.3,-32.061069,-73.732826,-37.442749,0.019593,0.001326,0.010229,0.193142,843,h
27:28.5,-99.900764,2.10687,-1.29771,0.047981,-0.033692,0.221692,0.208634,843,h
27:28.7,34.839695,14.954199,75.328247,-0.102511,-0.045735,0.180342,0.195432,843,h
27:28.9,-35.282444,-19.587786,167.015274,0.060294,-0.062107,0.049036,0.194478,843,h
27:29.1,-35.290077,-4.549618,-20.755726,0.040187,-0.039456,0.218607,0.212174,843,h
27:29.3,169.900757,-18.236641,-27.091602,-0.008876,-0.047196,0.118559,0.194227,843,h
27:29.5,-40.114502,-13.984733,1.458015,-0.020324,0.016373,0.033313,0.204133,843,h
27:30.0,5.78626,69.786263,-0.916031,0.003789,0.030418,0.097234,0.516691,844,h
27:30.2,2.022901,-66.870232,-62.366413,0.067141,0.007334,0.14876,0.210955,844,h
27:30.4,14.679389,-15.229008,-97.801529,-0.102024,-0.00728,0.139424,0.193316,844,h
27:30.6,-18.122137,-38.099236,-10.709924,-0.040728,-0.004763,0.031798,0.193462,844,h
27:30.8,-210.137405,-46.496181,91.778625,0.05177,-0.057561,0.221692,0.208303,844,h
27:31.0,58.580154,3.78626,-10.19084,-0.052203,-0.042866,0.188731,0.197037,844,h
27:31.2,-30.595419,30.12977,131.106873,-0.057561,-0.051256,0.05472,0.205145,844,h
27:31.4,-31.351145,2.656489,14.541985,0.050146,-0.041405,0.172981,0.19294,844,h
27:31.6,142.679382,-40.564884,-24.603054,-0.028496,-0.035776,0.199258,0.209344,844,h
27:31.8,35.374046,26.412214,-13.38168,-0.000595,-0.02552,-0.025628,0.194614,844,h
27:32.3,10.40458,-10.480916,13.320611,0.023084,0.009851,0.14397,0.522801,845,h
27:32.5,39.519085,-37.870228,-116.862595,0.053258,-0.008876,0.157799,0.211566,845,h
27:32.7,14.129771,-26.717558,-48.984734,-0.115339,-0.000352,0.107978,0.199555,845,h
27:32.9,-49.664124,-81.122139,25.496183,-0.01851,-0.015696,0.013748,0.202617,845,h
27:33.1,-54.893131,71.39695,-46.64122,0.017347,-0.066708,0.221692,0.193291,845,h
27:33.3,37.694656,-6.740458,91.427483,-0.103972,-0.034152,0.12454,0.192792,845,h
27:33.5,-71.129768,-11.068703,107.419846,0.091767,-0.073555,0.096395,0.211366,845,h
27:33.7,-5.061069,17.580153,-4.114504,0.016941,-0.029822,0.221692,0.196224,845,h
27:33.9,151.29007,12.656488,-35.931297,-0.015425,-0.044165,0.111063,0.192588,845,h
27:34.1,-17.213741,-3.221374,31.015266,-0.005277,0.00682,0.064489,0.21141,845,h
27:34.6,13.198473,21.267176,8.290076,-0.029931,0.006062,0.147272,0.517744,846,h
27:34.8,-0.221374,-64.190842,-72.152672,0.06024,0.013125,0.16976,0.210025,846,h
27:35.0,25.389313,-65.763359,-134.732819,-0.021731,-0.009688,0.113119,0.198192,846,h
27:35.2,0.335878,5.801527,14.106871,-0.066979,0.012909,0.101726,0.195426,846,h
27:35.4,-126.885498,-33.885498,11.267176,0.031906,-0.030147,-0.01234,0.20321,846,h
27:35.6,-52.610687,22.465649,27.961832,-0.037941,-0.028929,0.221692,0.19642,846,h
27:35.8,29.328245,5.732824,135.244278,-0.091145,-0.065165,0.102186,0.207634,846,h
27:36.0,-3.076336,-12.022901,50.450382,0.08327,-0.042379,0.105542,0.194557,846,h
27:36.3,92.67939,-63.984734,20.885496,-0.018132,-0.034612,0.221692,0.210056,846,h
27:36.4,105.412216,6.358778,-43.480915,-0.031527,-0.020026,0.003166,0.194296,846,h
